time,open,close,low,high,volume
1682035200,1942.98000000,1848.78000000,1825.00000000,1957.27000000,688876.61860000
1682121600,1848.77000000,1874.16000000,1841.64000000,1887.31000000,331007.58790000
1682208000,1874.17000000,1862.00000000,1836.37000000,1882.01000000,344514.34440000
1682294400,1862.01000000,1841.84000000,1806.00000000,1890.00000000,447864.05170000
1682380800,1841.84000000,1866.10000000,1801.66000000,1877.86000000,457870.60470000
1682467200,1866.10000000,1866.01000000,1785.00000000,1964.72000000,897709.72980000
1682553600,1866.01000000,1908.68000000,1861.19000000,1940.96000000,727472.94660000
1682640000,1908.68000000,1890.94000000,1873.94000000,1923.88000000,387630.77910000
1682726400,1890.93000000,1907.80000000,1883.05000000,1918.00000000,182046.14060000
1682812800,1907.79000000,1870.09000000,1866.16000000,1939.00000000,355336.48880000
1682899200,1870.08000000,1830.73000000,1806.12000000,1886.49000000,445519.17790000
1682985600,1830.73000000,1870.08000000,1822.94000000,1881.87000000,373753.20270000
1683072000,1870.09000000,1905.12000000,1842.64000000,1916.52000000,465185.25010000
1683158400,1905.12000000,1877.07000000,1866.71000000,1918.26000000,354528.61440000
1683244800,1877.07000000,1993.30000000,1875.65000000,1998.36000000,546608.87500000
1683331200,1993.30000000,1896.33000000,1860.00000000,2019.00000000,608106.99150000
1683417600,1896.33000000,1870.40000000,1867.59000000,1933.33000000,413268.83570000
1683504000,1870.41000000,1847.56000000,1810.73000000,1883.97000000,625316.61680000
1683590400,1847.55000000,1846.52000000,1830.99000000,1861.88000000,304396.18600000
1683676800,1846.53000000,1840.84000000,1790.51000000,1887.47000000,639933.38550000
1683763200,1840.83000000,1794.30000000,1772.68000000,1842.02000000,522096.07250000
1683849600,1794.31000000,1807.45000000,1740.00000000,1818.63000000,565539.83090000
1683936000,1807.45000000,1795.11000000,1785.23000000,1817.03000000,212895.43730000
1684022400,1795.12000000,1799.21000000,1789.82000000,1824.00000000,218101.09770000
1684108800,1799.20000000,1816.20000000,1785.05000000,1846.70000000,388171.92610000
1684195200,1816.21000000,1824.21000000,1796.20000000,1832.64000000,311238.67860000
1684281600,1824.21000000,1822.12000000,1783.68000000,1837.50000000,352097.99130000
1684368000,1822.12000000,1800.56000000,1771.12000000,1831.92000000,293755.31100000
1684454400,1800.56000000,1812.32000000,1796.81000000,1829.54000000,243116.46760000
1684540800,1812.31000000,1819.42000000,1807.06000000,1828.87000000,127754.43490000
1684627200,1819.42000000,1804.91000000,1797.21000000,1828.98000000,161517.80530000
1684713600,1804.91000000,1817.35000000,1792.01000000,1828.27000000,237498.94230000
1684800000,1817.36000000,1854.05000000,1815.24000000,1872.50000000,396869.60970000
1684886400,1854.06000000,1799.89000000,1777.60000000,1854.09000000,420846.14450000
1684972800,1799.89000000,1805.60000000,1761.41000000,1818.81000000,350633.00890000
1685059200,1805.61000000,1827.79000000,1796.99000000,1838.20000000,275690.68540000
1685145600,1827.80000000,1829.89000000,1812.18000000,1836.12000000,138824.94060000
1685232000,1829.89000000,1908.64000000,1823.60000000,1918.65000000,378392.43710000
1685318400,1908.64000000,1892.60000000,1873.65000000,1927.62000000,313593.49420000
1685404800,1892.60000000,1900.59000000,1881.19000000,1917.00000000,272665.84020000
1685491200,1900.58000000,1873.63000000,1846.95000000,1907.13000000,319255.56810000
1685577600,1873.63000000,1861.78000000,1840.00000000,1889.20000000,270496.60970000
1685664000,1861.78000000,1906.68000000,1847.51000000,1910.00000000,313004.06580000
1685750400,1906.69000000,1892.06000000,1881.60000000,1907.92000000,148818.24270000
1685836800,1892.05000000,1890.01000000,1884.22000000,1914.63000000,172683.01190000
1685923200,1890.00000000,1810.50000000,1778.00000000,1890.63000000,555361.26830000
1686009600,1810.49000000,1884.64000000,1797.18000000,1898.29000000,491407.21740000
1686096000,1884.65000000,1832.13000000,1821.18000000,1897.80000000,429196.70640000
1686182400,1832.12000000,1845.64000000,1828.31000000,1861.28000000,189270.48530000
1686268800,1845.65000000,1840.37000000,1827.00000000,1855.00000000,198324.32520000
1686355200,1840.37000000,1751.53000000,1715.03000000,1844.99000000,652324.66950000
1686441600,1751.52000000,1752.76000000,1738.72000000,1778.25000000,219956.24340000
1686528000,1752.77000000,1742.57000000,1720.00000000,1759.33000000,302132.48190000
1686614400,1742.57000000,1740.12000000,1724.22000000,1770.13000000,284268.00180000
1686700800,1740.12000000,1650.95000000,1630.43000000,1750.03000000,415847.32700000
1686787200,1650.95000000,1666.96000000,1626.01000000,1680.91000000,370774.76960000
1686873600,1666.96000000,1717.92000000,1649.86000000,1729.50000000,311734.59040000
1686960000,1717.91000000,1727.76000000,1714.26000000,1770.00000000,210914.92160000
1687046400,1727.75000000,1720.95000000,1712.00000000,1747.84000000,156535.01280000
1687132800,1720.95000000,1737.11000000,1698.00000000,1752.19000000,245162.75890000
1687219200,1737.10000000,1791.99000000,1714.72000000,1796.99000000,328855.68460000
1687305600,1791.99000000,1889.11000000,1787.38000000,1901.00000000,613755.88690000
1687392000,1889.10000000,1872.01000000,1865.98000000,1933.17000000,416714.57190000
1687478400,1872.00000000,1892.63000000,1861.01000000,1936.42000000,401147.93240000
1687564800,1892.63000000,1874.96000000,1864.77000000,1906.00000000,226910.29410000
1687651200,1874.95000000,1898.80000000,1868.83000000,1930.00000000,338757.61580000
1687737600,1898.80000000,1858.97000000,1837.18000000,1909.10000000,458743.86100000
1687824000,1858.97000000,1889.58000000,1855.19000000,1912.53000000,366634.57070000
1687910400,1889.58000000,1828.02000000,1816.56000000,1890.19000000,337836.57920000
1687996800,1828.03000000,1851.99000000,1827.84000000,1880.00000000,241844.82810000
1688083200,1851.99000000,1933.79000000,1825.01000000,1948.60000000,716538.10350000
1688169600,1933.80000000,1924.50000000,1909.44000000,1944.56000000,178373.36880000
1688256000,1924.50000000,1937.48000000,1885.75000000,1959.20000000,255852.78320000
1688342400,1937.49000000,1955.54000000,1933.55000000,1976.16000000,322102.42950000
1688428800,1955.55000000,1936.20000000,1931.58000000,1967.08000000,205525.09840000
1688515200,1936.19000000,1910.36000000,1894.51000000,1942.50000000,267633.47830000
1688601600,1910.35000000,1846.17000000,1846.00000000,1958.00000000,456362.74100000
1688688000,1846.17000000,1870.91000000,1826.00000000,1878.00000000,232944.34660000
1688774400,1870.92000000,1865.24000000,1842.80000000,1876.00000000,125819.82730000
1688860800,1865.24000000,1862.80000000,1856.15000000,1879.36000000,135046.37430000
1688947200,1862.81000000,1880.40000000,1846.63000000,1905.50000000,247868.14940000
1689033600,1880.41000000,1878.30000000,1862.38000000,1891.99000000,177771.61170000
1689120000,1878.31000000,1871.82000000,1864.37000000,1902.00000000,264406.86730000
1689206400,1871.82000000,2004.49000000,1862.59000000,2012.63000000,548861.42070000
1689292800,2004.49000000,1937.83000000,1898.39000000,2029.11000000,498724.03590000
1689379200,1937.82000000,1931.41000000,1926.23000000,1946.37000000,135181.76630000
1689465600,1931.41000000,1922.11000000,1914.00000000,1943.55000000,148667.10510000
1689552000,1922.12000000,1911.20000000,1873.26000000,1936.18000000,277159.03490000
1689638400,1911.21000000,1897.21000000,1875.73000000,1917.19000000,215780.50060000
1689724800,1897.21000000,1888.63000000,1882.17000000,1922.04000000,218045.00050000
1689811200,1888.64000000,1891.59000000,1878.00000000,1929.05000000,292907.51640000
1689897600,1891.59000000,1891.73000000,1884.64000000,1905.74000000,165554.04280000
1689984000,1891.73000000,1866.52000000,1851.18000000,1897.35000000,131901.64870000
1690070400,1866.52000000,1888.73000000,1857.82000000,1905.25000000,153501.01780000
1690156800,1888.74000000,1850.00000000,1833.19000000,1890.86000000,276504.55470000
1690243200,1850.00000000,1857.66000000,1845.45000000,1868.71000000,152251.21000000
1690329600,1857.66000000,1872.00000000,1848.35000000,1888.00000000,272090.53330000
1690416000,1871.99000000,1861.28000000,1854.84000000,1886.11000000,163766.42590000
1690502400,1861.29000000,1874.19000000,1856.52000000,1883.39000000,138695.71470000
1690588800,1874.20000000,1880.46000000,1869.54000000,1886.58000000,72867.02690000
1690675200,1880.45000000,1861.79000000,1848.17000000,1885.30000000,158657.59020000
1690761600,1861.79000000,1856.14000000,1851.02000000,1877.40000000,168204.45340000
1690848000,1856.13000000,1873.47000000,1813.80000000,1875.62000000,358476.09660000
1690934400,1873.48000000,1839.90000000,1821.21000000,1879.74000000,254213.05530000
1691020800,1839.90000000,1835.81000000,1826.00000000,1859.12000000,171148.05200000
1691107200,1835.81000000,1830.23000000,1815.74000000,1851.31000000,187699.45520000
1691193600,1830.24000000,1836.48000000,1827.50000000,1839.00000000,93657.32550000
1691280000,1836.48000000,1830.28000000,1825.86000000,1838.58000000,90403.99150000
1691366400,1830.28000000,1829.10000000,1802.00000000,1847.00000000,224092.90590000
1691452800,1829.10000000,1856.30000000,1826.33000000,1876.51000000,236336.03000000
1691539200,1856.30000000,1855.35000000,1846.28000000,1871.99000000,191926.83430000
1691625600,1855.36000000,1852.47000000,1845.38000000,1865.95000000,127321.45530000
1691712000,1852.47000000,1848.84000000,1838.05000000,1857.26000000,113209.31030000
1691798400,1848.84000000,1849.93000000,1846.08000000,1854.01000000,63292.64760000
1691884800,1849.94000000,1840.73000000,1834.51000000,1862.00000000,120674.13640000
1691971200,1840.73000000,1845.50000000,1835.00000000,1856.50000000,150196.12030000
1692057600,1845.50000000,1828.98000000,1814.00000000,1847.36000000,186081.69890000
1692144000,1828.98000000,1807.81000000,1798.17000000,1831.52000000,205430.73680000
1692230400,1807.81000000,1681.49000000,1550.00000000,1809.99000000,812138.21590000
1692316800,1681.49000000,1661.59000000,1641.02000000,1699.40000000,538083.10180000
1692403200,1661.60000000,1669.67000000,1654.31000000,1696.72000000,231919.04850000
1692489600,1669.68000000,1685.24000000,1662.03000000,1694.75000000,195623.52630000
1692576000,1685.23000000,1667.55000000,1649.40000000,1688.59000000,250835.15180000
1692662400,1667.56000000,1634.99000000,1580.00000000,1669.38000000,402012.04500000
1692748800,1635.00000000,1679.61000000,1629.05000000,1702.11000000,374761.10880000
1692835200,1679.61000000,1661.16000000,1635.28000000,1683.37000000,231539.78050000
1692921600,1661.16000000,1653.80000000,1635.51000000,1677.22000000,236261.68980000
1693008000,1653.79000000,1647.04000000,1644.00000000,1655.59000000,79175.42500000
1693094400,1647.03000000,1658.33000000,1646.32000000,1660.24000000,87789.91960000
1693180800,1658.33000000,1653.08000000,1621.75000000,1664.34000000,214351.01430000
1693267200,1653.08000000,1729.42000000,1640.00000000,1745.84000000,494371.08230000
1693353600,1729.41000000,1705.23000000,1694.34000000,1730.93000000,202841.44020000
1693440000,1705.23000000,1645.76000000,1630.00000000,1729.00000000,330518.26680000
1693526400,1645.77000000,1629.12000000,1602.33000000,1654.53000000,302406.16860000
1693612800,1629.13000000,1637.03000000,1628.03000000,1645.00000000,102145.94760000
1693699200,1637.02000000,1635.84000000,1625.14000000,1647.50000000,116767.28620000
1693785600,1635.84000000,1630.51000000,1616.32000000,1644.82000000,168010.90560000
1693872000,1630.52000000,1634.45000000,1609.69000000,1648.02000000,204365.49070000
1693958400,1634.46000000,1633.15000000,1609.20000000,1670.00000000,219541.01930000
1694044800,1633.15000000,1648.11000000,1623.40000000,1660.00000000,228558.27820000
1694131200,1648.11000000,1636.44000000,1616.21000000,1658.93000000,221570.04580000
1694217600,1636.43000000,1635.54000000,1629.74000000,1637.52000000,58519.62290000
1694304000,1635.53000000,1617.42000000,1600.00000000,1635.70000000,207957.84280000
1694390400,1617.42000000,1551.85000000,1531.01000000,1619.00000000,417424.81890000
1694476800,1551.84000000,1592.97000000,1549.67000000,1626.00000000,329739.96850000
1694563200,1592.97000000,1607.62000000,1581.88000000,1619.30000000,223409.28890000
1694649600,1607.61000000,1626.47000000,1607.05000000,1644.29000000,275301.15050000
1694736000,1626.48000000,1641.29000000,1611.42000000,1654.08000000,181340.02400000
1694822400,1641.30000000,1634.40000000,1631.31000000,1653.17000000,99555.46710000
1694908800,1634.40000000,1622.48000000,1612.00000000,1635.00000000,120227.41170000
1694995200,1622.48000000,1636.66000000,1603.88000000,1669.50000000,279041.69780000
1695081600,1636.66000000,1643.12000000,1626.32000000,1661.04000000,184282.42580000
1695168000,1643.13000000,1622.26000000,1604.51000000,1649.34000000,232844.23470000
1695254400,1622.27000000,1583.94000000,1567.77000000,1625.30000000,240627.54400000
1695340800,1583.94000000,1593.08000000,1576.58000000,1602.68000000,124886.09100000
1695427200,1593.07000000,1593.86000000,1587.45000000,1598.24000000,64537.13410000
1695513600,1593.85000000,1580.71000000,1570.01000000,1601.12000000,137517.85330000
1695600000,1580.71000000,1588.33000000,1563.01000000,1597.50000000,176706.92770000
1695686400,1588.34000000,1594.01000000,1580.05000000,1599.78000000,125583.01610000
1695772800,1594.02000000,1598.64000000,1583.50000000,1634.10000000,274404.43280000
1695859200,1598.63000000,1652.99000000,1598.14000000,1668.21000000,331409.70150000
1695945600,1653.00000000,1667.45000000,1648.37000000,1688.00000000,251975.67280000
1696032000,1667.45000000,1670.89000000,1666.19000000,1694.32000000,136924.91410000
1696118400,1670.89000000,1733.79000000,1668.00000000,1751.00000000,225611.58680000
1696204800,1733.80000000,1662.40000000,1636.79000000,1744.00000000,378575.68980000
1696291200,1662.41000000,1656.88000000,1643.00000000,1670.65000000,198287.11640000
1696377600,1656.88000000,1646.58000000,1625.00000000,1657.66000000,222861.71670000
1696464000,1646.58000000,1611.79000000,1606.73000000,1655.47000000,237378.74490000
1696550400,1611.79000000,1645.03000000,1611.68000000,1662.00000000,220507.92860000
1696636800,1645.03000000,1633.57000000,1630.03000000,1647.71000000,101241.57320000
1696723200,1633.56000000,1632.84000000,1616.17000000,1641.40000000,149424.66350000
1696809600,1632.85000000,1580.13000000,1546.00000000,1636.00000000,340141.09880000
1696896000,1580.13000000,1567.63000000,1550.55000000,1594.90000000,240659.32870000
1696982400,1567.62000000,1566.87000000,1544.26000000,1578.43000000,260253.96710000
1697068800,1566.86000000,1539.61000000,1521.00000000,1568.56000000,237221.49770000
1697155200,1539.61000000,1552.16000000,1537.76000000,1575.36000000,192205.87360000
1697241600,1552.16000000,1554.94000000,1544.55000000,1561.72000000,100314.67540000
1697328000,1554.94000000,1557.77000000,1547.44000000,1567.62000000,120311.27380000
1697414400,1557.78000000,1599.42000000,1555.06000000,1639.43000000,418510.86440000
1697500800,1599.41000000,1565.01000000,1551.08000000,1600.53000000,234817.06990000
1697587200,1565.01000000,1563.44000000,1555.88000000,1585.42000000,177750.22530000
1697673600,1563.45000000,1566.57000000,1541.61000000,1574.45000000,216217.66750000
1697760000,1566.57000000,1603.89000000,1561.19000000,1630.40000000,315995.79200000
1697846400,1603.88000000,1628.94000000,1592.36000000,1644.53000000,176419.40920000
1697932800,1628.94000000,1663.70000000,1621.10000000,1667.80000000,228650.92250000
1698019200,1663.69000000,1765.46000000,1657.07000000,1800.00000000,610931.96630000
1698105600,1765.47000000,1784.98000000,1756.21000000,1854.38000000,674055.13750000
1698192000,1784.98000000,1787.15000000,1760.00000000,1817.69000000,354410.82940000
1698278400,1787.15000000,1803.38000000,1762.21000000,1865.54000000,431169.04530000
1698364800,1803.39000000,1779.40000000,1744.66000000,1803.91000000,274532.69210000
1698451200,1779.41000000,1776.20000000,1770.00000000,1803.23000000,122919.73820000
1698537600,1776.21000000,1795.14000000,1762.66000000,1811.30000000,144110.65080000
1698624000,1795.14000000,1809.04000000,1777.77000000,1829.84000000,277686.19200000
1698710400,1809.03000000,1814.67000000,1780.99000000,1819.41000000,258074.57960000
1698796800,1814.67000000,1846.99000000,1783.19000000,1857.66000000,471921.61840000
1698883200,1846.99000000,1800.80000000,1785.01000000,1875.00000000,368738.21930000
1698969600,1800.79000000,1832.71000000,1777.11000000,1834.58000000,315000.26780000
1699056000,1832.70000000,1855.54000000,1824.03000000,1869.90000000,171538.03640000
1699142400,1855.54000000,1891.71000000,1846.11000000,1912.67000000,383106.76280000
1699228800,1891.71000000,1900.95000000,1868.48000000,1914.23000000,328746.23940000
1699315200,1900.95000000,1885.27000000,1850.32000000,1906.99000000,332419.44060000
1699401600,1885.26000000,1888.12000000,1872.51000000,1904.69000000,247881.09970000
1699488000,1888.11000000,2121.32000000,1882.07000000,2132.00000000,1100330.32370000
1699574400,2121.33000000,2077.72000000,2064.61000000,2136.99000000,555573.64950000
1699660800,2077.72000000,2053.17000000,2030.30000000,2089.60000000,370966.03720000
1699747200,2053.16000000,2044.68000000,2012.10000000,2066.50000000,281907.55900000
1699833600,2044.69000000,2053.65000000,2028.49000000,2118.00000000,529143.58150000
1699920000,2053.65000000,1979.39000000,1936.60000000,2064.96000000,481909.73300000
1700006400,1979.40000000,2058.48000000,1967.01000000,2062.40000000,421870.80320000
1700092800,2058.49000000,1961.77000000,1939.10000000,2090.40000000,545286.12970000
1700179200,1961.77000000,1960.82000000,1904.00000000,1991.50000000,401100.50690000
1700265600,1960.82000000,1962.60000000,1916.00000000,1971.22000000,279368.22080000
1700352000,1962.59000000,2011.47000000,1942.89000000,2015.75000000,251132.61920000
1700438400,2011.47000000,2021.40000000,1990.00000000,2066.40000000,421717.67900000
1700524800,2021.41000000,1933.01000000,1931.43000000,2034.60000000,490163.98630000
1700611200,1933.01000000,2063.21000000,1928.41000000,2092.46000000,466120.51090000
1700697600,2063.22000000,2062.20000000,2040.35000000,2088.94000000,250960.69580000
1700784000,2062.21000000,2080.84000000,2059.37000000,2133.02000000,426932.54020000
1700870400,2080.84000000,2083.09000000,2065.30000000,2090.54000000,138847.39300000
1700956800,2083.10000000,2062.33000000,2036.42000000,2094.99000000,241262.91360000
1701043200,2062.34000000,2027.50000000,1985.78000000,2071.24000000,326073.22980000
1701129600,2027.50000000,2048.14000000,1995.15000000,2075.00000000,283775.92790000
1701216000,2048.14000000,2028.81000000,2019.31000000,2075.70000000,254843.73190000
1701302400,2028.80000000,2051.96000000,2020.85000000,2054.75000000,243680.09210000
1701388800,2051.95000000,2087.24000000,2045.04000000,2110.87000000,372645.58600000
1701475200,2087.24000000,2164.74000000,2086.25000000,2186.60000000,320979.97680000
1701561600,2164.75000000,2192.95000000,2149.00000000,2217.27000000,257879.11360000
1701648000,2192.96000000,2243.37000000,2191.00000000,2274.28000000,565307.71340000
1701734400,2243.36000000,2293.33000000,2188.33000000,2309.72000000,529829.72140000
1701820800,2293.33000000,2232.70000000,2220.00000000,2312.23000000,408338.90560000
1701907200,2232.70000000,2355.73000000,2222.00000000,2382.80000000,485190.06090000
1701993600,2355.74000000,2358.72000000,2336.34000000,2392.00000000,378569.81260000
1702080000,2358.71000000,2340.49000000,2328.01000000,2403.00000000,287771.06640000
1702166400,2340.48000000,2352.39000000,2320.00000000,2377.47000000,200037.21020000
1702252800,2352.39000000,2225.12000000,2156.62000000,2355.00000000,640414.91660000
1702339200,2225.11000000,2203.46000000,2166.00000000,2244.12000000,361588.90870000
1702425600,2203.47000000,2260.16000000,2144.32000000,2284.02000000,418916.61540000
1702512000,2260.16000000,2315.32000000,2228.20000000,2332.11000000,409508.09310000
1702598400,2315.32000000,2220.50000000,2200.00000000,2317.81000000,333552.63280000
1702684800,2220.51000000,2228.96000000,2210.00000000,2263.40000000,199285.92300000
1702771200,2228.96000000,2196.52000000,2191.50000000,2248.68000000,225925.76750000
1702857600,2196.53000000,2219.43000000,2116.60000000,2224.00000000,364103.11810000
1702944000,2219.44000000,2177.91000000,2135.55000000,2255.00000000,383551.40490000
1703030400,2177.90000000,2202.17000000,2156.00000000,2266.00000000,416841.62720000
1703116800,2202.17000000,2239.61000000,2182.98000000,2279.31000000,453069.72520000
1703203200,2239.60000000,2324.54000000,2230.59000000,2343.15000000,591357.48800000
1703289600,2324.54000000,2308.20000000,2265.00000000,2330.65000000,255626.93520000
1703376000,2308.20000000,2264.05000000,2245.00000000,2326.19000000,307951.07600000
1703462400,2264.04000000,2271.35000000,2253.10000000,2304.80000000,286277.16160000
1703548800,2271.36000000,2230.88000000,2178.45000000,2274.99000000,410413.15910000
1703635200,2230.88000000,2378.35000000,2211.88000000,2392.44000000,541537.35740000
1703721600,2378.35000000,2344.15000000,2335.00000000,2445.80000000,580459.98200000
1703808000,2344.15000000,2299.20000000,2255.34000000,2385.41000000,450201.20690000
1703894400,2299.20000000,2291.68000000,2268.00000000,2322.84000000,210539.13270000
1703980800,2291.68000000,2281.87000000,2258.88000000,2321.34000000,222175.87790000
1704067200,2281.87000000,2352.04000000,2265.24000000,2352.37000000,216702.69140000
1704153600,2352.05000000,2355.34000000,2341.00000000,2431.30000000,458041.66420000
1704240000,2355.35000000,2209.72000000,2100.00000000,2385.45000000,798729.48690000
1704326400,2209.72000000,2267.11000000,2201.91000000,2294.69000000,448844.05500000
1704412800,2267.11000000,2268.78000000,2206.17000000,2277.21000000,405568.00060000
1704499200,2268.78000000,2240.78000000,2216.40000000,2270.00000000,194067.86560000
1704585600,2240.77000000,2221.42000000,2203.46000000,2258.01000000,207138.69270000
1704672000,2221.42000000,2330.44000000,2166.38000000,2358.20000000,539407.55470000
1704758400,2330.43000000,2344.29000000,2226.78000000,2371.72000000,551454.99310000
1704844800,2344.30000000,2584.38000000,2339.59000000,2643.10000000,1038388.66600000
1704931200,2584.37000000,2618.01000000,2566.01000000,2689.39000000,838712.25770000
1705017600,2618.01000000,2522.54000000,2458.00000000,2717.32000000,887457.76270000
1705104000,2522.55000000,2578.19000000,2497.50000000,2590.00000000,422061.23200000
1705190400,2578.18000000,2472.87000000,2470.00000000,2578.69000000,306207.74630000
1705276800,2472.87000000,2511.78000000,2470.92000000,2553.82000000,315247.88190000
1705363200,2511.79000000,2587.40000000,2500.05000000,2614.43000000,381077.62470000
1705449600,2587.41000000,2530.19000000,2506.75000000,2592.97000000,366281.34770000
1705536000,2530.20000000,2470.81000000,2428.56000000,2550.00000000,452090.10740000
1705622400,2470.81000000,2492.00000000,2415.20000000,2504.20000000,424209.00290000
1705708800,2491.99000000,2472.01000000,2454.20000000,2492.00000000,136620.95770000
1705795200,2472.02000000,2457.05000000,2452.13000000,2482.18000000,122572.16870000
1705881600,2457.06000000,2314.20000000,2303.59000000,2466.10000000,526337.64920000
1705968000,2314.19000000,2242.60000000,2168.07000000,2352.23000000,700105.33140000
1706054400,2242.60000000,2235.02000000,2196.12000000,2264.60000000,359851.14960000
1706140800,2235.02000000,2218.64000000,2171.30000000,2242.89000000,330426.60610000
1706227200,2218.64000000,2267.68000000,2195.84000000,2282.36000000,363566.42550000
1706313600,2267.67000000,2267.94000000,2251.40000000,2282.94000000,145109.38360000
1706400000,2267.94000000,2256.90000000,2239.89000000,2308.24000000,209326.90870000
1706486400,2256.90000000,2317.60000000,2233.80000000,2322.34000000,305528.07760000
1706572800,2317.61000000,2343.01000000,2297.00000000,2391.98000000,372879.57910000
1706659200,2343.00000000,2283.14000000,2263.57000000,2351.60000000,397116.18590000
1706745600,2283.15000000,2304.28000000,2240.00000000,2311.72000000,310997.45380000
1706832000,2304.28000000,2309.06000000,2281.94000000,2324.74000000,238230.51100000
1706918400,2309.07000000,2296.49000000,2292.75000000,2329.98000000,133232.84500000
1707004800,2296.50000000,2289.79000000,2266.00000000,2311.00000000,171232.04440000
1707091200,2289.79000000,2301.83000000,2269.11000000,2338.41000000,236610.41200000
1707177600,2301.84000000,2372.64000000,2299.00000000,2392.40000000,368942.74980000
1707264000,2372.63000000,2425.10000000,2354.00000000,2444.44000000,342791.70130000
1707350400,2425.09000000,2419.55000000,2411.01000000,2463.15000000,338040.05390000
1707436800,2419.56000000,2486.56000000,2419.16000000,2525.00000000,492384.38500000
1707523200,2486.56000000,2500.24000000,2471.57000000,2516.45000000,185099.59000000
1707609600,2500.24000000,2507.21000000,2493.45000000,2539.63000000,219975.14710000
1707696000,2507.22000000,2659.99000000,2472.00000000,2665.58000000,449501.77600000
1707782400,2659.99000000,2639.99000000,2590.00000000,2686.12000000,502447.74500000
1707868800,2639.99000000,2774.81000000,2618.40000000,2786.00000000,461670.69440000
1707955200,2774.80000000,2822.59000000,2759.25000000,2867.65000000,481689.18740000
1708041600,2822.58000000,2801.80000000,2740.00000000,2857.40000000,378070.80370000
1708128000,2801.81000000,2785.93000000,2719.01000000,2804.21000000,243302.87590000
1708214400,2785.92000000,2881.20000000,2764.25000000,2895.00000000,367987.88330000
1708300800,2881.20000000,2944.80000000,2856.93000000,2984.52000000,446451.04010000
1708387200,2944.80000000,3014.81000000,2874.56000000,3033.09000000,634681.74710000
1708473600,3014.81000000,2967.90000000,2868.00000000,3017.15000000,595955.00330000
1708560000,2967.91000000,2971.40000000,2906.51000000,3036.02000000,563525.99360000
1708646400,2971.40000000,2922.24000000,2906.05000000,2993.80000000,428826.57870000
1708732800,2922.25000000,2992.62000000,2906.40000000,3007.48000000,243854.07830000
1708819200,2992.62000000,3112.59000000,2983.61000000,3122.00000000,412306.22370000
1708905600,3112.60000000,3175.94000000,3036.59000000,3196.00000000,546722.77470000
1708992000,3175.95000000,3242.36000000,3160.02000000,3288.14000000,625939.12210000
1709078400,3242.35000000,3383.10000000,3176.16000000,3488.00000000,947538.76600000
1709164800,3383.11000000,3340.09000000,3300.00000000,3522.81000000,759698.11230000
1709251200,3340.10000000,3433.43000000,3338.54000000,3450.00000000,412788.57730000
1709337600,3433.42000000,3421.40000000,3390.01000000,3460.04000000,283984.94480000
1709424000,3421.39000000,3487.81000000,3360.00000000,3491.80000000,341631.53100000
1709510400,3487.80000000,3627.76000000,3423.78000000,3640.94000000,715360.63610000
1709596800,3627.75000000,3553.65000000,3200.00000000,3822.04000000,1392904.86400000
1709683200,3553.66000000,3818.59000000,3499.40000000,3900.00000000,969494.71000000
1709769600,3818.58000000,3868.76000000,3735.00000000,3933.81000000,540780.67500000
1709856000,3868.76000000,3883.36000000,3820.00000000,3993.75000000,646399.25890000
1709942400,3883.37000000,3905.21000000,3870.01000000,3942.00000000,254839.13860000
1710028800,3905.20000000,3878.47000000,3791.26000000,3964.67000000,356664.68000000
1710115200,3878.47000000,4064.80000000,3722.95000000,4086.23000000,721554.51390000
1710201600,4064.80000000,3979.96000000,3828.98000000,4093.92000000,632787.39410000
1710288000,3979.97000000,4004.79000000,3932.23000000,4083.00000000,482305.77660000
1710374400,4004.79000000,3881.70000000,3723.00000000,4010.98000000,648237.52450000
1710460800,3881.69000000,3742.19000000,3570.00000000,3934.02000000,947537.40710000
1710547200,3742.19000000,3523.09000000,3468.80000000,3781.12000000,548288.15690000
1710633600,3523.09000000,3644.71000000,3412.00000000,3678.68000000,517790.99360000
1710720000,3644.70000000,3520.46000000,3454.09000000,3645.02000000,570901.28510000
1710806400,3520.47000000,3158.64000000,3150.88000000,3548.09000000,1049629.69360000
1710892800,3158.65000000,3516.53000000,3056.56000000,3535.24000000,1207322.82010000
1710979200,3516.53000000,3492.85000000,3412.00000000,3587.32000000,602755.20720000
1711065600,3492.84000000,3336.35000000,3250.00000000,3542.52000000,558848.88800000
1711152000,3336.35000000,3329.53000000,3270.08000000,3435.48000000,323675.94480000
1711238400,3329.53000000,3454.98000000,3298.76000000,3471.22000000,260824.14080000
1711324800,3454.99000000,3590.42000000,3420.12000000,3666.00000000,548577.69420000
1711411200,3590.43000000,3587.33000000,3542.62000000,3678.86000000,499013.83840000
1711497600,3587.32000000,3501.19000000,3460.02000000,3665.84000000,443195.32970000
1711584000,3501.20000000,3560.49000000,3465.00000000,3611.78000000,404654.03110000
1711670400,3560.49000000,3509.74000000,3445.91000000,3584.37000000,323086.17900000
1711756800,3509.74000000,3505.64000000,3485.00000000,3565.81000000,216025.26340000
1711843200,3505.65000000,3645.29000000,3505.09000000,3655.32000000,243464.98770000
1711929600,3645.29000000,3503.80000000,3413.71000000,3645.95000000,408854.12250000
1712016000,3503.80000000,3278.96000000,3212.00000000,3505.60000000,623264.64760000
1712102400,3278.96000000,3310.83000000,3202.79000000,3367.40000000,410484.19330000
